16.07.2025 15:04:03
2								
11								
1								
Type		
1								
360								
2								
0								
4	10	0	82	0	34	0	58	0 3.924250
4	8	0	86	0	34	0	60	0 3.923600
4	6	0	90	0	34	0	62	0 3.911470
4	16	0	58	0	30	0	44	0 3.923800
4	24	0	66	0	38	0	52	0 3.923920
4	28	0	70	0	42	0	56	0 3.923470
4	34	0	76	0	48	0	62	0 3.923820
4	10	0	58	0	26	0	42	0 3.924210
4	14	0	62	0	30	0	46	0 3.924820
4	20	0	68	0	36	0	52	0 3.924360
4	32	0	80	0	48	0	64	0 3.923530
4	28	0	82	0	46	0	64	0 3.917920
4	38	0	92	0	56	0	74	0 3.923300
4	10	0	70	0	30	0	50	0 3.924980
4	32	0	92	0	52	0	72	0 3.923660
4	34	0	94	0	54	0	74	0 3.936900
4	0	0	66	0	22	0	44	0 3.923980
4	4	0	70	0	26	0	48	0 3.924560
4	6	0	78	0	30	0	54	0 3.923980
4	4	0	82	0	30	0	56	0 3.912750
4	0	0	90	0	30	0	60	0 3.924150
4	42	0	84	0	56	0	70	0 3.922900
4	52	0	94	0	66	0	80	0 3.937030
4	2	0	50	0	18	0	34	0 3.924280
4	8	0	68	0	28	0	48	0 3.924540
4	26	0	86	0	46	0	66	0 3.923960
4	2	0	68	0	24	0	46	0 3.923310
4	12	0	78	0	34	0	56	0 3.922290
4	16	0	82	0	38	0	60	0 3.922940
4	22	0	88	0	44	0	66	0 3.923740
4	22	0	94	0	46	0	70	0 3.923630
4	12	0	90	0	38	0	64	0 3.923940
4	14	0	92	0	40	0	66	0 3.924180
4	0	0	84	0	28	0	56	0 3.924840
4	2	0	86	0	30	0	58	0 3.923230
4	4	0	94	0	34	0	64	0 3.911600
4	24	0	90	0	46	0	68	0 3.923420
4	18	0	90	0	42	0	66	0 3.924080
4	20	0	92	0	44	0	68	0 3.924730
4	16	0	94	0	42	0	68	0 3.934840
0								
0								
0								
0								
